clue_id,player_id,answer,wager,is_correct
14199,509,Who is Henry Kissinger?,3399,1
14199,511,Who is Kissinger?,6999,1
14199,510,Who is Henry Kissenger?,4000,1
14260,514,What is analgecic,9399,0
14260,512,what,8000,0
14260,513,What ? ?,12500,0
14321,516,What is Special Prosecutor?,5299,1
14321,515,What is Chairman of House Ethics Committee?,5899,0
14321,394,What is the Special Prosecutor?,2000,1
14382,519,What is Emancipation Proclaim?,5100,0
14382,518,What is the Emancipation Proclaimation?,6400,1
14382,520,What is the Emancipation Proclimation?,0,1
14440,520,Who is Anne Boelyn?,7700,0
14440,521,Who was Catherine of Aragon?,7798,1
14440,518,Who is Catherine of Aragon?,6900,1
14501,524,Who was Polk?,2800,0
14501,522,Who was J. Q. Adams,6900,0
14501,523,Who is John Quincy Adams?,200,0
14562,526,What is Major Barbara?,0,0
14562,525,What is The Iceman Cometh,2001,0
14562,527,What is Some Like It Hot,15034,0
14619,529,What is San,2000,0
14619,528,What is Santa Fe?,1600,1
14619,518,What is Austin,1500,0
14680,532,What is a windfall?,9400,1
14680,531,What is Windfall?,9999,1
14680,530,What is windFall?,10001,1
14734,535,Who is Nixon?,1900,0
14734,533,Who is Richard Nixon?,3700,0
14734,534,Who is Jimmy Carter?,2400,1
14791,536,What is Sears?,399,0
14791,537,What is Wal-Mart?,2100,1
14791,518,What is Wal Mart,7000,1
14852,539,What is Paradise Found?,7100,0
14852,540,What is Paradise Regained?,7400,1
14852,538,What is a kingdom won,10801,0
14913,541,What is Star Trek Voyager,5050,0
14913,518,What is Married with Children,4500,0
14974,543,What is the Volkswagen Beetle,2500,1
14974,545,What is Volkswagen?,4200,0
14974,544,What is the Volkswagen Beetle?,15401,1
15033,547,What is Africa?,1500,1
15033,534,What is Africa?,4000,1
15091,548,What is Scotch tape?,5800,1
15091,549,What is Scotch Tape,6600,1
15091,394,What is Scotchtape?,4901,1
15148,550,Who is J Cousteaut,0,1
15148,551,Who is Cousteau,8400,1
15148,385,Who was Jacques Cousteau,8400,1
15209,552,What are the 95 Theses?,2003,1
15209,385,What are Luther\'s 95 Theses?,7400,1
15209,551,What are the ninety-three theses?,6901,0
15270,555,Who is Wilson?,5000,1
15270,553,Who is W H Taft?,6000,0
15270,554,Who is [Taft? crossed out] Wilson,5801,1
15331,557,Who was Ginsburg?,3000,1
15331,556,Who is McLuhan?,6498,0
15331,385,Who is Rod Maccuen,3000,0
15389,559,Who is Taft?,1200,0
15389,558,Who is Eisenhower?,1300,0
15389,385,Who was Alf Landon?,3400,1
15450,560,What is Omaha,6000,0
15450,561,What is Pearl Harbor,11400,0
15450,562,What is Omaha Beach?,5650,1
15511,564,What are the white cliffs of Dover,1399,1
15511,563,What is [Cliffs crossed out] Cliffs of Dover,8802,1
15511,565,What is Stonehenge?,5201,0
15572,567,What is HUD?,91,0
15572,568,What was Secretary of Education?,0,1
15572,566,What is Secretary of H.U.D.?,7801,0
15633,570,Who was Byrd?,0,0
15633,571,Who is Peary?,4000,0
15633,569,Who is Admundsen?,6001,1
15694,573,What is Green Eggs and Ham,7800,1
15694,574,What is Green Eggs & Ham?,12800,1
15694,572,What is Green Eggs And Ham?,5001,1
15755,576,Who are Nelson?,3200,1
15755,575,Who were the Wilsons?,10600,0
15755,577,Who are the Nelsons?,9900,1
15816,578,What is the Red Cross?,2799,0
15816,579,What is The Red Cross?,5600,0
15816,262,Who are The Girl Scouts of the U S A?,4500,1
15877,581,Where is Concord?,4500,1
15877,580,What is [Concord crossed out] Springfield?,4401,0
15877,262,What is Concord?,3599,1
15938,583,What is 13?,4500,0
15938,584,What is 50?,11901,0
15938,582,What is 10,9000,0
15999,587,What is red [saif crossed off] shift,9400,0
15999,585,What is Red Shift?,9400,0
15999,586,What is blue shift?,4901,1
16060,525,Who was Drake?,1,1
16060,530,Who was Drake?,0,1
16060,324,Who was Francis [Drake crossed out] ? Drake,3800,1
16120,589,What is the Panama?,4800,1
16120,588,What is a Panama hat?,3801,1
16120,590,What is the miner\'s hat,2101,0
16181,593,Who is Tara Lupinski,900,0
16181,592,Who is WITT,3700,0
16181,591,Who is Michelle Kwan?,500,1
16242,523,What is Corinth?,6600,1
16242,583,What is Corinth,10700,1
16242,586,What is Corinth?,8201,1
16303,369,What is brillig?,0,1
16303,501,What is brillig?,6801,1
16303,310,What is teatime?,15000,0
16364,417,Who is Edward the Confessor?,4500,1
16364,373,Who Edward the Confessor,706,1
16364,594,Who is Edward I,7695,0
16425,595,Who is (Pierre Trudeau)?,3000,0
16425,597,Who was Golda Meir?,2000,1
16425,596,Who was (Macmillan)Trudeau?,5401,0
16485,599,Who is Kathleen Turner?,5100,0
16485,598,Who is Madonna?,5000,1
16485,600,Who is Madonna?,0,1
16544,601,Who is HEIFITZ?,50,0
16544,602,Who is     ?,1700,0
16544,394,Who is Gu  Mahler?,7000,0
16601,605,Who is Toni Morrison,5000,1
16601,603,Who is Toni Morrison?,4000,1
16601,604,Who is Toni Morrison?,1801,1
16656,606,Who are Pontius Pilate & Herod,0,0
16656,607,Who were Caesar & Herod,5100,0
16656,394,Who were Augustus & Tiberius,2300,1
16717,608,Who is Baldridge?,395,0
16717,487,Who was Meese?,4000,0
16717,505,Who was Donald Regan,10601,0
16778,609,Who was Darrow?,4100,1
16778,623,Who was Darrow,2500,1
16778,610,Who is Darrow,6301,1
16839,316,Who was Richard II?,327,0
16839,334,Who is Louis XIII,11300,0
16839,473,Who is Louis XIV?,12400,0
16900,611,What is Burma?,9000,1
16900,447,What is Burma/Myanmar?,1499,1
16900,361,What is Burma/Myanmar?,9000,1
16961,614,What is North Korea?,1798,0
16961,612,What is Iran,6386,0
16961,613,What is Vietnam?,500,0
17022,483,Who are Sarbanes + Oxley,11200,1
17022,510,Who are Feingold and McCain?,13200,0
17022,338,Who are McCain Feingold?,4701,0
17083,615,What is The Atlanta Constitution?,3500,0
17083,272,What is the Stars and Stripes?,8500,1
17083,253,What is Stars and Stripes?,3801,1
17144,617,Who is Carter,5299,1
17144,616,Who was Pope John Paul II,3500,0
17144,618,Who is Pope John Paul II ?,1000,0
17205,619,What is Cinncinnatti?,4799,1
17205,544,What is Cincinnati,801,1
17205,428,What is Council Bluffs,5201,0
17266,305,What is ?,3000,0
17266,398,What knighted?,7117,0
17266,443,What is sovereignty?,10445,1
17327,339,What is Gnosticism?,1600,1
17327,407,What are Gnostics,10600,1
17327,562,What is Gnosticism,2450,1
17388,620,Who was Fagin?,200,1
17388,621,Who was Oliver Twist?,1801,0
17388,416,Who was Fagin?,7500,1
17449,540,Who was Clive?,7000,1
17449,350,Who is Nelson?,7200,0
17449,622,Who is Kitchener?,15000,0
17510,613,What is the Hope Diamond?,4500,1
17510,623,What is the end?,4500,0
17510,618,What is the Hope Diamond?,801,1
17571,293,What is The Lion and the Lamb?,0,0
17571,387,What is Peaceful Broth,500,0
17571,624,What is Crossing the Nile,24000,0
17625,625,Who was Khrushchev?,1400,1
17625,626,Who was Kruschev?,3000,1
17625,534,Who is Kruschev?,3200,1
17683,628,What are west and east?,3300,1
17683,627,What are east & west?,3500,1
17683,534,What is west and east?,2000,1
17744,630,What ?,2498,0
17744,631,What are windows?,5300,0
17744,629,What is autopsy?,0,0
17799,632,What is Texas?,1000,0
17799,633,What is New York?,6399,0
17799,534,Where is Delaware?,0,1
17860,285,What is Ankara?,3000,1
17860,426,What is Ankara?,6699,1
17860,298,What is Beirut,12095,0
17921,635,What is     ?,900,0
17921,636,What are the stripes on the flag?,1600,0
17921,634,"What are red, white & blue?",0,1
17982,637,What is ?,0,0
17982,355,What is Sylvan?,500,0
17982,513,What is halcyon?,8400,1
18043,563,What is sybarite?,4597,1
18043,320,What is cosmopolitan,1100,0
18043,638,What is a sybarite?,7000,1
18104,639,Who is Andrew Young?,5200,1
18104,640,Who is Andrew Young?,5101,1
18104,243,Who is Young?,3100,1
18162,641,What is Rigoletto?,499,0
18162,244,What is Falstaff?,5400,1
18162,642,What is Falstaff?,1001,1
18223,643,What is the Royal Academy of Sciences?,12800,0
18223,572,What is the Royal Society?,14000,1
18223,568,What is the Royal Academy of Science?,7701,0
18284,469,What is Pooh?,5000,0
18284,383,What is Winnie the,8400,0
18284,554,What is Baloo?,2101,1
18345,273,What is M.I.T.?,3900,0
18345,644,What is Columbia?,6300,0
18345,252,What is the University of Chicago?,2901,1
18398,646,What Brentanos,3500,0
18398,645,What is Tiffany\'s?,5700,1
18398,647,What is Rizzoli\'s?,9000,0
18459,640,Who was Chester Arthur?,3700,0
18459,648,Who was Buchanan?,4750,1
18459,642,Who was Lincoln?,601,0
18520,622,What is [Malta stricken out] Crete,800,1
18520,417,What is Malta?,3599,0
18520,586,What is Rhodes?,6001,0
18581,572,Who is Caldwell?,3000,0
18581,473,Who is [Bello stricken out] Ibsen,12600,0
18581,426,Who is Roald Dahl?,10401,1
18642,387,What are ?,10000,0
18642,638,What are Tweedledee & Tweedeledum?,17199,1
18642,487,What are Tit and Tat,16001,0
18703,554,What is [Voltaire crossed out] Candide?,11100,1
18703,513,What is Candide?,9601,1
18703,483,What is Our Town?,10601,0
18764,544,What are India + Sri Lanka?,8400,0
18764,562,What are India + Sri Lanka,8650,0
18764,443,What are India and Bangladesh?,1001,1
18825,501,What is Philadelphia?,9200,1
18825,324,What is Philadelphia?,9200,1
18825,361,What is Philadelphia?,6000,1
18886,651,Who is Nixon?,0,1
18886,649,Who is [Kennedy and Nixon scribbled out] Kennedy,1800,0
18886,650,Who is Teresa M. Campbell?,0,0
18947,654,What the Mayflower Compact?,3400,1
18947,652,What is the Mayflower Compact?,8100,1
18947,653,What is the Declaration of Independence?,5000,0
19008,656,"What is ""Take Your Daughters To Work"" Day?",3001,1
19008,655,What is national KE (Kappa Sigma) day?,1000,0
19008,657,"What is ""Take your Daughter to work Day?",2201,1
19069,658,What is a rhinoceros?,3000,0
19069,251,What is a unicorn?,6100,1
19069,253,What is a unicorn?,100,1
19130,638,What is The Customer is Always Right?,6700,1
19130,426,What is [look crossed out]?,4200,0
19130,361,"What is ""The customer is always right"".",3500,1
19191,361,What is interregnum?,0,1
19191,426,What are conclaves?,11901,0
19191,638,What,12200,0
19252,443,What is Illinois?,2800,1
19252,513,What is Illinois?,5500,1
19252,622,What is Tennessee?,4200,0
19313,513,What ? ?,5000,0
19313,443,What is something,6101,0
19313,622,What is the Bastille,0,1
19374,660,What is Atlas Shrugged?,2000,0
19374,629,What is The Miracle Worker?,3500,0
19374,659,What is Giant?,3500,0
19435,660,"What are ""so help me god""?",0,1
19435,659,What are preserve protect and defend?,3601,0
19435,629,What is So Help Me God?,7801,1
19495,662,What are Poor + Door?,2200,1
19495,663,What is poor and look,2400,0
19495,629,What are poor and door?,6201,1
19556,361,What is a shining city on a hill?,4000,1
19556,661,What is a city on a hill?,3000,1
19556,622,What is a city on a hill?,4200,1
19617,361,Who is Dean?,5000,0
19617,661,Who is Gary Cooper?,1000,0
19617,622,Who is De Mille?,5000,1
19678,361,Who are Carpenter & Shepherd?,7300,0
19678,661,Who are Cooper and Shepard? GO BRAD!,801,0
19678,622,Who are Carpenter + Cooper,0,1
19736,665,Who is King John?,2300,0
19736,666,Who is Falstaff?,5400,1
19736,664,Who is Henry IV,3801,0
19797,667,What is Canada?,5000,0
19797,615,What is Canada?,0,0
19797,668,What is Canada?,600,0
19858,644,Who was John Tyler ? (please!!),4997,1
19858,669,Who was Tyler?,5000,1
19858,670,Who is Gerald Ford?,2801,0
19919,671,What are Bians,10200,0
19919,235,What is Sepulchre?,4199,0
19980,673,What is [GM crossed out] Rolls-Royce?,2700,0
19980,674,What is Chrysler?,4000,0
19980,252,What is Mercedes-Benz?,900,1
20041,676,What is ?,0,0
20041,677,What is ?,9000,0
20041,675,What is Godspell,8401,0
20099,235,What is Arno River?,3801,0
20099,679,What is the Strait of Gibralter?,12800,1
20099,678,What is Sea of Galilea,12800,0
20154,680,What is an elephant,2300,0
20154,682,What is the Elephant,9650,0
20154,681,What is an elephant,10000,0
20206,681,Who was Theodore Roosevelt?,100,1
20206,684,Who was Teddy Roose[scribbling],5000,1
20206,683,Who was Roosevelt?,6050,0
20257,685,What is Monaco,4850,1
20257,684,What is Monaco?,5300,1
20257,686,What is Monaco,5000,1
20314,688,What is the Nile? Hi mom!,2500,0
20314,687,What is the Amazon?,9500,1
20314,686,What is the Amazon?,1600,1
20375,689,What are [subsidies? crossed out] batteries?,4200,0
20375,691,What is the penny!?,5000,1
20375,690,What are pennies?,7001,1
20436,669,Who is Electra?,3100,1
20436,668,Who is Electra?,4799,1
20436,251,Who is?,0,0
20487,693,Pluto,20,0
20487,687,What is Earth?,8900,1
20487,692,What is Uranus,7500,0
20536,695,Who is Olds?,1795,0
20536,687,What is Ford?,6795,0
20536,694,Who is Henry Ford?,5000,0
20595,696,What is subpoena?,1500,1
20595,679,What is subpoena?,6000,1
20595,697,What subpoena?,4800,1
20647,699,What is Japan,1995,1
20647,698,What is Italy?,1200,0
20647,700,What is the USA?,3000,0
20697,702,What is 1920\'s,2000,0
20697,700,What are the 1970\'s?,3600,1
20697,701,When were the 1970\'s,199,1
20758,705,Who was J. Nehru?,2399,1
20758,704,Who is Nehru,4700,1
20758,703,Who was Nehru?,3500,1
20817,697,"What is Baby, you can drive my car?",9000,1
20817,706,What is Drive My Car?,10000,1
20817,707,What is Hey Jude? :(,6400,0
20876,708,What was the Dept. of Interior?,900,1
20876,709,What is the Dept. of Interior?,5401,1
20876,277,What is Dept. of INTERIOR?,2000,1
20927,701,What is St. Louis,6500,1
20927,711,What is Washington DC?,7000,0
20976,713,What is Saturday?,1400,1
20976,712,What is Saturday?,3500,1
20976,701,What is Saturday,1000,1
21028,716,What is Prague,4300,1
21028,715,"What is Prague, Czech",4000,1
21083,717,Who was L. B. Johnson,900,0
21083,700,Who is Richard Nixon?,6100,0
21083,715,Who was Richard Nixon?,5800,0
21130,715,Who is Hamlet?,2300,0
21130,718,Who is Sherlock Holmes,2650,1
21188,721,What is 1912?,6000,1
21188,720,What is 1916?,5500,0
21188,706,What is 1912?,10000,1
21249,722,What is Parliament?,5399,0
21249,723,What is Westminster Abbey?,6100,0
21249,724,What is the Tower of London?,1701,0
21299,726,What is Haiti,1500,1
21299,725,Where is Haiti?,2500,1
21299,718,What is The Bahamas,2300,0
21352,728,Who is Catherine?,1200,0
21352,725,Who was Catherine?,4800,0
21352,727,Who is Catherine of Aragon,4900,0
21399,730,What are Missouri and Minn.,1500,0
21399,729,What are Wisconsin + Ark.,5400,0
21399,727,What is Louisiana + Minnesota,5500,1
21448,731,Who is Alcott?,4000,0
21448,727,Who was Susan B. Anthony,1999,1
21501,733,What is Guyana?,4600,0
21501,727,What is the Guiana flag,2499,0
21557,737,What is The Agony & The Ecstasy?,2900,1
21557,736,What is the Agony & the Ecstasy,901,1
21557,735,"What is ""The Agony & The Ecstasy?",4101,1
21618,739,What is the telephone?,1999,0
21618,738,What is television?,11000,1
21679,741,What is the East Bridge?,4100,0
21679,742,What is the Tappanzee Bridge?,6000,0
21679,706,What is the Lincoln Tunnel,13800,1
21740,743,Who is Deion Sanders?,5000,1
21740,738,Who is Bo Jackson?,20599,0
21740,744,Who is Deion Sanders?,8001,1
21792,747,What is Sagitarius?,397,0
21792,745,What is Gemini?,3699,0
21792,746,What is Gemini,1300,0
21850,748,Who is Guinevere?,500,0
21850,750,Who was Guinevere?,1800,0
21850,749,Who is Guinevere?,2801,0
21911,706,Who is Checkov?,6900,1
21911,751,Who is Chekov?,2400,1
21911,752,Who is Chekov?,9401,1
21972,753,What is Bonanza?,3400,0
21972,401,What was Gunsmoke?,1001,1
21972,400,What is Gunsmoke?,2400,1
22032,755,What is The Gift of the Magi?,100,1
22032,400,What is The Gift of the Magi?,3301,1
22032,754,"What is ""A Christmas in New England?""",1501,0
22093,758,Who is Albee?,6000,1
22093,756,Who is Albee?,3773,1
22154,760,Who was T. Roosevelt,0,1
22154,759,Who was Andrew Johnson?,1100,0
22154,756,Who is Teddy Roosevelt?,2500,1
22215,761,Who is Agee,2990,0
22215,763,Who is John Steinbeck,5200,1
22215,762,Who is John Steinbeck,1200,1
22276,764,Who is Bruno Hauptmann?,8899,1
22276,401,Who is Hauptmann?,8601,1
22335,767,Who is Al Gore?,4100,1
22335,752,Who is Al Gore?,2700,1
22335,766,Who is BIll Clinton?,1400,0
22395,768,Who is Al Capone?,1800,0
22395,769,Who was Dillinger,12000,1
22395,766,Who is Capone,13001,0
22456,771,What is blindness?,4600,0
22456,770,What is blindness?,2100,0
22456,769,What is blindness?,8601,0
22517,772,What are High Society  High Noon,5000,1
22517,773,What is High Society &,5000,0
22517,774,What is High Noon & High Society?,6399,1
22576,775,What is Puerto Rico?,2600,0
22576,776,What is Washington D.C.?,5000,1
22576,770,What is Washington D.C.?,3900,1
22637,777,Who G. Washington,0,0
22637,778,Who is George Washington?,13500,0
22637,770,Who was Truman?,13550,0
22698,779,Who was Andrew Johnson?,4100,0
22698,236,Who was Hamlin?,1700,1
22698,754,Who was Hamlin?,5800,1
22759,781,What is The McGuffey Reader?,4100,0
22759,780,What is The McGuffey Reader?,4000,0
22759,765,What is Grays Anatomy?,2001,1
22820,784,What is the University of Pennsylvania?,3000,0
22820,783,What is George Washington,5000,0
22820,782,What is Harvard?,1199,0
22881,785,Who is Paul (then Patrick)?,5400,0
22881,786,Who is George?,5001,0
22881,237,Who was St. Anthony?,5100,1
22941,777,What is a Diner,0,1
22941,787,What is a service station?,10800,0
22941,788,What is a motel?,10601,0
23002,789,What is Vilnius?,6600,1
23002,790,What is Bratilsav,2000,0
23002,777,What is Vilnuis,4801,0
23063,764,What is Indiana? (Sid Rich Rules!),4800,1
23063,755,What is Indiana?,3300,1
23063,238,What is Indiana?,4801,1
23124,789,Who is Babe Didridkson,11600,0
23124,792,Who is Sonia Henie?,10500,1
23185,793,Who was L B Johnson,500,0
23185,795,Who is Franklin Roosevelt?,1701,1
23185,794,Who was F. D. Roosevelt?,3401,1
23246,797,What is California?,1599,0
23246,796,What is California?,2500,0
23246,798,What is California,4200,0
23307,800,Who is Zenger?,1500,0
23307,799,Who is Hale?,1501,0
23307,801,Who was Aaron Burr?,2000,0
23367,802,Who is Waterford,0,0
23367,803,Who is Wedge wood?,2000,1
23367,792,Who is Waterford?,5000,0
23426,805,Who is Eliot Richardson?,3400,1
23426,254,Who is Mitchell,2300,0
23426,804,Who is Cap Weinberger?,4001,0
23487,807,What is the [N O W crossed out] League Women Voters,7600,0
23487,808,What is the [Daughters crossed out] League of Women Voters,7600,0
23543,809,Who is Willa Cather?,2400,0
23543,803,Who is Louisa May Alcott?,6001,1
23543,810,Who is Louisa May Alcott?,5000,1
23596,813,What is pool...?,500,0
23596,812,What is King Bhumibol?,4099,0
