category_id,category
4364,PEOPLE IN THEIR ELEMENT
4365,"BE A ""NO"" IT ALL"
4366,THROWING A GOOD BOOK AT YOU
4367,A SALUTE TO FLAGSTAFF
4391,HISTORIC MESSAGES
4392,W.H.O.
4393,"WHAT'S COOKING, COWBOY?"
4394,WHEN WAS THAT MOVIE?
4395,"WHERE IS THAT, PIERRE?"
4396,WHY DIDN'T I THINK OF THAT?
4397,"""HOW"" NOW"
4422,WHO-SIERS
4423,PIANISTS
4424,DISASTER DIGEST
4425,McCLURE'S MAGAZINE
4426,PLACES
4427,"""P""s ON EARTH"
4452,HISTORIC OBJECTS
4453,"NEXT STOP, VENUS"
4454,"ROBOTS, ANDROIDS & CYBORGS"
4455,MUSIC CLASS
4456,ALL THE GLITTERING PRIZES
4457,LAGER RHYTHMS
4458,"CROSSWORD CLUES ""D _ _ _ ER"""
4482,THE VIETNAM WAR
4483,CLASSIC TV DRAMA EPISODES
4484,JACQUES IN THE BOX
4485,ASIAN RIVERS
4486,ANDREW LLOYD WEBBER
4487,"""A"" PLUS"
4510,ANNUAL EVENTS
4511,FRANK LLOYD WRIGHT
4512,WORLD ATHLETES
4513,BEHOLD THE POWER OF CHEESE
4514,LET'S GO TO THE PARK
4515,STOCK ANSWERS
4516,"POINTS OF ""LIGHT"""
4541,ANCIENT TIMES
4542,YOURS FOR A SONG
4543,FICTIONAL CHARACTERS
4544,STICK OUT YOUR MOTHER TONGUE
4546,"OH ""HOLY"" NIGHT"
4568,THE ACADEMY AWARDS
4570,TV SERIES FINALES
4571,TRAVEL FUN
4572,MUG SHOTS
4573,THE LIQUOR CABINET
4574,"""G"" FORCE"
4599,THE CIVIL WAR
4600,SUPERHERO SECRET IDENTITY LAST NAMES
4601,A REALLY LONG TIME AGO
4602,WATCH THE BIRDIE
4604,"BEGINS & ENDS IN ""E"""
4629,DANTE'S INFERNO
4630,NATIONAL FORESTS
4631,1970s POP MUSIC
4632,C IS FOR...
4633,I'VE GOT THE POWER
4634,WORLD OF COLOR
4635,"""N""TICE ME!"
4661,SOUNDS LIKE A SIMPSONS CHARACTER
4662,SHHHH!
4663,THE 12
4664,DAYS
4665,OF CHRISTMAS
4690,19th CENTURY SPEECHES
4692,TRAVEL INDIANAPOLIS
4694,ABBREV.
4695,FISH
4696,CHIPS
4721,FLICKS
4723,MUSIC MAKERS
4724,1952
4725,"TO THE ""NTH"" DEGREE"
4730,STATE FAIR SITES
4750,HAPPY NEW YEAR!
4752,"""V""OCABULARY"
4753,BOWL GAME NAMES
4754,A MAGNUM OF CHAMPAGNE
4755,NOISEMAKERS
4780,BONUS TV
4781,NEWS STORIES OF 1997
4782,1998 CALENDARS
4783,BOOKS BY THEIR COVERS
4803,U.S. GOVERNMENT
4804,HOLIDAYS & OBSERVANCES
4805,UTAH
4806,SPORTS CUPS
4807,NATURE
4808,CLOTHING
4809,EUROPE ON FILM
4835,ARTISTS
4836,THE AUTO INDUSTRY
4837,AMERICAN INDIANS
4838,WORLD WAR I
4839,TOUGH TV TRIVIA
4865,'TWAS THE NIGHT BEFORE CHRISTMAS
4866,BABY PICTURES
4867,PRESIDENTIAL PUZZLES
4868,SKI YOU LATER
4869,ALTERED STATES
4895,DESERTS
4896,"BY GEORGE, IT'S GEORGE!"
4897,THE BARNES COLLECTION
4899,"""GO"" FOR IT"
4900,SAVING THE BEST FOR LAST
4926,WORLD CAPITALS
4927,APOLLO 11
4928,STORYTELLERS
4929,MR. MOVIES
4930,MEATS
4931,ANCIENT VIP's
4958,"STARTS WITH ""P"""
4959,POETIC TERMS
4960,NEPAL
4961,GREAT DAMES
4986,THE BIBLE
4987,THE THIRD WORLD
4988,BOTANY
4989,LYRICS
4991,COUNTIES
4992,"STARTS WITH ""C"""
5017,AMERICAN REVOLUTION
5018,IBSEN
5019,POLITICAL NICKNAMES
5020,MYTHOLOGY
5021,COLLEGES
5022,"ENDS WITH ""C"""
5049,SCANDALS
5050,GIRLS IN SONG
5051,PALINDROMES
5052,PARKS
5053,RECREATION
5075,18TH CENTURY AMERICA
5076,CHEMISTRY
5078,HIGHER EDUCATION
5079,THE SOVIET UNION
5080,PROVERBS
5107,LANGUAGES
5108,WHEN-THEY-WERE-YOUNG FILMS
5109,WE'RE LISBON BOUND
5110,WHAT'S TO EAT?
5111,SINONYMS
5133,HIE WE TO YON RENAISSANCE FAIRE
5134,NOVEL VOCABULARY
5135,YOUNG STARS
5136,ANCIENT HISTORY
5137,TRACK
5138,"""FIELD"""
5160,IN THE NEWS 1997
5161,SCHOOLHOUSE ROCK
5162,THE PREAMBLE
5163,"A NOUN IS A PERSON, PLACE OR THING"
5164,THE FOUR-LEGGED ZOO
5165,THREE IS A MAGIC NUMBER
5166,UNPACK YOUR ADJECTIVES
5191,NEW NAME
5192,TEAMS THAT DON'T END IN S
5193,SHORT STORY WRITERS
5194,HOT DRINKS
5195,YOU'RE IN FOR A BATTLE
5221,PSYCHOLOGY
5222,PUDDING
5223,LAST NAME'S THE SAME
5224,PITCHES FROM THE CRYPT
5225,THEY'RE HISTORY!
5226,THE DEVIL'S MUSIC
5252,MEET AL GORE
5253,PUNCHY WRITERS
5254,BROOKLYN NEIGHBORHOODS
5255,"WE, THE JURY"
5256,BUFF ACTORS
5257,SNOW WHITE'S UNKNOWN DWARFS
5282,COUNTRIES OF THE WORLD
5283,HEALTH CARE
5284,TIMES SQUARE AT 100
5286,NOT A STATE CAPITAL
5287,FROM SOUP TO NUTS
5288,"""SEA"" DUTY"
5313,SCIENCE
5314,MAX-IMUM OVERDRIVE
5315,TITLE CHARACTERS
5316,PORTRAIT OF A MILITARY MAN
5317,"WILL YOU STILL NEED ""ME"""
5318,WHEN I'M 64
5343,BODIES OF WATER
5344,A GIRL'S BEST FRIEND
5345,"""NEW"" GEOGRAPHY"
5346,FILL IN THE BLANK
5347,DEATH SENTENCES
5348,CELEBRITIES IN THE SLAMMER
5349,"A LITTLE ""R"" & ""R"""
5375,TRAVEL & TOURISM
5377,YOUR OLD ALBUMS
5379,"""G"" WHIZ!"
5403,U.S. PRESIDENTS
5404,BACK IN '65
5405,ONWARD CHRISTIAN SLATER
5406,COLLEGE BOWL
5407,SPECS & THE CITY
5408,LOOK WHAT CAME IN THE MAIL
5434,BRITISH POETS LAUREATE
5435,THE TV CHARACTER SPEAKS
5436,IKE-ONOGRAPHY
5437,"""BERT""DAYS"
5438,FRUITS & VEGETABLES
5439,LETTER LETTER
5463,ARTS AND CRAFTS
5464,ADVERTISING
5465,AMERICAN MOUNTAINS
5466,AUTO SHOP
5467,"""APRIL""  SONGS"
5492,TRAVEL AND TOURISM
5493,TWAIN
5494,THE TROJAN WAR
5495,TAXES
5496,TEXAS
5497,TOUGH DISNEY
5523,20th CENTURY POETRY
5524,ARKANSAS
5526,MONEY
5527,SPORTS STADIUMS
5528,AKA
5553,CORPORATE AMERICA
5554,DEMOCRATS
5556,GEMS
5557,13-LETTER WORDS
5560,HISTORICAL DRAMAS
5582,WORLD GEOGRAPHY
5583,OFFICIAL STATE STUFF
5584,CLASSIC SITCOM EPISODES
5585,U.S. NEWSPAPERS
5586,THE CALENDAR
5587,B.C. TIMES
5588,"""HAPPY"" NEW YEAR"
5613,FILMS OF THE '50s
5614,SCULPTURE
5615,A KNIGHT TO REMEMBER
5616,HAMLET
5617,TO B OR NOT TO B
5628,"""S""CIENCE"
5641,MEN & WOMEN OF SCIENCE
5642,SNOWY SONGS
5643,1-2
5644,THE SOUTHERNMOST NATION
5645,CLUB ME
5646,"THIS ""BUD""'S FOR YOU"
5671,DESIGN
5672,MOVIE ROLE IN COMMON
5673,PULPIT FICTION
5674,RELATED WORDS
5675,"""R"" MAN"
5676,IN HAVANA
5701,VICE PRESIDENTS
5703,ESPN's TOP 10 ALL-TIME ATHLETES
5704,EVERYBODY TALKS ABOUT IT...
5705,THE COMPANY LINE
5706,EPITAPHS & TRIBUTES
5731,DR. SEUSS AT THE MULTIPLEX
5732,PRESIDENTIAL STATES OF BIRTH
5733,AIRLINE TRAVEL
5734,THAT OLD-TIME RELIGION
5735,MUSICAL TRAINS
5736,"""X""s & ""O""s"
5757,THE SOLAR SYSTEM
5758,THE TROPIC OF CANCER
5759,EDUCATIONAL TELEVISION
5761,IT'S NOT CATCHING
5762,THIRD BASE
5763,"LET'S GET IT ""ON""!"
5789,NAME THAT WESTERN
5790,JANE GREY'S BLUES
5791,"""HALL""s OF FAME"
5792,WOMEN WRITERS
5793,-O-O-O
5816,MILITARY MATTERS
5817,THE STARS
5818,PLANETS ON EARTH
5820,GOVERNMENT & POLITICS
5821,THE KING
5822,SOUNDS LIKE A PRESCRIPTION DRUG
5848,ROBERT DE NIRO MOVIES
5849,LITERARY SHORTS
5850,TAKE THE KIDS!
5851,IF AT FIRST YOU DON'T SECEDE...
5852,"TRY ""TRI"" AGAIN"
5877,TECHNOLOGY
5879,I'LL BE YOUR WAITER
5880,THEY PASSED
5881,REIGN CHECK
5883,"""ROLL"" CALL"
5908,WELCOME TO STRATFORD
5909,A BEFORE E
5910,THEY FOUND MORE THAN ONE ELEMENT
5911,LEGEND SAYS...
5912,JOE MAMA
5913,ROLE CALL
5938,1920s NOSTALGIA
5940,'90s MUSIC
5941,NATIONAL HISTORIC SITES
5942,NOW THAT'S INVENTIVE!
5943,TRUCKIN'
5944,EDIBLE RHYME TIME
5969,FOREWORDS
5970,CROSSWORDS
5971,JEOPARDY! KEYWORDS
5972,HOUSEHOLD WORDS
5973,EDWARDS
5974,"""F"" WORDS"
6000,BASEBALL
6002,COWBOYS & CATTLEMEN
6003,LEGENDARY SINGERS
6028,POLITICS
6029,WARS
6031,THE 1980s
6033,SHAKESPEAREAN LAST LINES
6059,ODD AMERICAN HISTORY
6060,THE 1970s MUSIC SCENE
6061,THERE'S A PLACE FOR US
6062,CITY SEALS
6063,III
6064,MISSING LINKS
6089,MEDICAL CENTER
6090,YESTERDAY'S HOTTIES
6091,THE APPRENTICE
6092,SHORTENED FIRST NAMES
6093,ANTARCTIC EXPLORATION
6094,THEATRE TALK
6120,PRESIDENTIAL LIBRARIES
6122,SO NICE THEY NICKNAMED ME TWICE
6123,BACK TO THE HOTEL
6124,THE WEATHER CHANNEL
6125,THE BIRD IS THE WORD
6150,FIRST THINGS FIRST
6151,SPORTS TROPHIES
6152,ART
6153,A RANK CATEGORY
6154,OLD NAMES ON THE MAP
6155,"CATCHING SOME ""ZZ""s"
6180,20th CENTURY AUTHORS
6181,THE THINGS OF NATURE
6182,FILM CRITICISM
6183,WHAT A DISH!
6184,THE 2004 ELECTIONS
6185,ADVERTISING MASCOTS
6186,COCKNEY RHYMING SLANG
6211,ARCHITECTURAL DIGEST
6212,GUITAR PLAYER
6213,WRITERS JOURNAL
6214,COSMOPOLITAN
6215,PARENTING
6216,"DAILY ""BREAD"""
6241,ENGLISH ROYALTY
6242,AFRICA
6243,MOVIE TITLE ROLES
6244,ARCHITECTS
6245,GENERALS
6246,GEOGRAPHIC SPELLING
6263,STAMPS & COINS
6268,U.S. HISTORY
6270,ANATOMY
6271,WORLD LEADERS
6272,THEATRE
6298,U.S. CITY-SCAPE
6299,YORES FOR A SONG
6300,LEFTOVERS
6301,"IT'S AUSTRALIA, MATE"
6302,"""DRESS""ED"
6303,TO THE NINES
6325,NFL
6326,THE GIANTS
6327,THE BILLS
6328,THE CHIEFS
6329,THE BROWNS
6330,"THE ""RAM""s"
6355,DATES IN AMERICAN HISTORY
6357,SONG STANDARDS
6358,FOOD-O & DRINK-O
6359,LEGAL LINGO
6360,"WRITE ON, GIRL!"
6386,A TOUR OF GREECE
6387,19th CENTURY NOTABLES
6388,DOUBLE S
6389,SEA LIFE
6390,"HEY, BUD"
6391,DO YOU KNOW HOW FAST YOU WERE GOING?
6414,FEDERAL PUBLIC SERVANTS
6415,THE U.N.
6416,TV ROLES ON FILM
6417,CHAPTERS IN 19th CENTURY LIT
6418,POP STARS
6419,"""EASY"" FOR YOU TO SAY"
6420,A IS FOR...
6445,THE SCIENCE CATEGORY
6446,1964 BEATLES NO. 1 HITS
6447,"PEACE, LOVE & UNDERSTANDING"
6448,SEA BETWEEN
6449,"""U"" GOTTA BELIEVE!"
6474,HISTORIC WOMEN
6475,WORKING WITHOUT ANNETTE
6476,A PIECE OF THE FRACTION
6477,IT HAPPENED IN THE '70s
6478,A CATEGORY FOR THE BIRDS
6479,MISSING VOWELS
6503,BULGARIA
6504,OLD-TIME RADIO
6505,"""WE"" THE PEOPLE"
6506,ANTONYMS
6523,NATIONAL SPELLING BEE WORDS
6529,WORLD MONARCHS
6530,ANATOMY & MEDICINE
6531,"""EMP"" TV"
6532,HOW ABOUT A HAWAIIAN LUNCH?
6533,WE HAVE TO LET THEM GO
6534,H.H.
6560,BRIT LIT
6561,STATES' LONGEST RIVERS
6562,CLASSICAL MUSICIANS
6563,FROM THE LATIN FOR...
6564,ANTIQUES
6565,"""ROAD"" SHOW"
6589,BRANDS
6591,MOVIE DIRECTORS
6592,BUILDING FEATURES
6593,CHERCHEZ LA FEMME
6594,CHARACTERS' FAREWELLS
6595,"ODD, OLD & OBSCURE VOCABULARY"
6620,WON
6621,DOSE
6622,TREES
6623,"""FORE"""
6624,'56
6625,7 DEADLY SINS
6649,CLASSIC AMERICAN SONGS
6651,FOOD
6652,PRESIDENTIAL LIFESPANS
6653,GEOGRAPHICAL SONGS
6654,"""OLD"" & ""NEW"""
6676,IDAHOANS
6678,SHAVIAN CHARACTERS
6679,ODD ALPHABETS
6680,POTPOURRI
6705,RULERS
6706,SCIENCE GUYS
6707,HOMOPHONIC DUOS
6708,LET'S PLAY COWBOY
6709,CITY
6710,WHAT IS THIS THING CALLED LAVA?
6711,"I'LL ALWAYS BE ""TRUE"""
6736,"""A"" IN SHAKESPEARE"
6737,IN MEMORIAM 2004
6740,ABBREVIATIONS
6749,REMEMBER MY NAME
6763,BESTSELLING NOVELS
6764,KILL BILL: VOL. 1
6765,TV SHOWS BY CHARACTER
6766,WOULDN'T IT BE RUBBERY
6767,HALLS OF FAME
6768,LET'S GET SYRIA-S
6769,"THAT'S ""OK"""
6794,KILL BILL: VOL. 2
6795,HISTORIC SIGNATURE SONGS
6796,OUR LADY
6797,YOUR NUMBER'S UP
6798,THE COMETS
6799,2-PART WORDS
6824,FICTIONAL CHILDREN
6827,MAPS
6828,1988
6829,NUCLEAR PHYSICS
6830,"""PAR"" FOR THE COURSE"
6857,FOOTBALL
6859,LABOR UNIONS
6860,MIDDLE NAMES
6885,19th CENTURY DEMOCRATS
6886,MOVIES
6887,SOUTH AMERICA
6888,LIGHTNING
6889,CARDS
6890,THE 1950s
6891,KNOTS TO YOU
6916,AUTOMOBILES
6917,WINTER SPORTS
6918,WEDDINGS
6919,HISTORICAL TRIVIA
6920,"""BOOK""S"
6943,THE MILITARY
6944,U.S. LAKES & RIVERS
6945,YOU'RE A BIG SCREEN MONSTER!
6947,ETIQUETTE
6948,READER'S DIGEST: AMERICA'S BEST
6949,FRENCH LESSONS
6974,SHIPS' NAMES
6975,BUSINESS SHOW
6976,MYTHICAL MENAGERIE
6977,JOSE CAN YOU SEE
6978,BY THE DAWN'S EARLY LIGHT
6979,THE STAR-SPANGLED BANNER
7002,MIDDLE EASTERN AFFAIRS
7003,THE SMALLEST IN AREA
7004,CRAZY TOP 40 TUNES
7005,WINEMAKING
7006,AROUND THE COLOSSEUM WITH COWARDUS
7007,WORN OUT
7008,"THE ""L"" I AM"
7033,POLK-ER
7034,STUD
7035,DRAW
7036,AUNTIE
7037,3 OF A KIND
7038,"""FULL"" HOUSE"
7063,18th CENTURY POETRY
7064,RUSSIA
7066,BIOGRAPHIES
7094,THE SUPREME COURT
7096,SCIENTISTS
7099,ODDS & ENDS
7124,RIVERS
7125,AT THE ART MUSEUM
7126,STATE THE COLLEGE TEAM
7127,BIRTHSTONES
7128,PARTYING LIKE IT WAS 1999
7129,TEENS AT WORK
7130,"""SAT""s"
7155,19th CENTURY LITERARY QUOTES
7156,RADIO DISNEY TOP 30
7157,I'M GETTING SPACED OUT!
7158,YOU'VE GOT COMPANY
7159,RELIGIOUS PLACES
7185,LANDMARKS
7186,THE 1960s
7187,CLASSIC TELEVISION
7189,FURNITURE
7191,"THE ""B""IBLE"
7216,ABRAHAM LINCOLN
7221,BACK OF THE BOOK
7246,HISTORIC NAMES
7249,NOVELS
7250,BRIGHT IDEAS
7251,TEENS IN HISTORY
7277,CONSTITUTIONAL AMENDMENTS
7278,SPORTS OF THE FEMALE OLYMPIANS
7279,LOW CUT GENES
7280,IN THE DICTIONARY
7281,FINE DINING
7282,TAKE OUT
7307,MOUNTAINS
7308,THE REVOLUTIONARY WAR
7309,GAME SHOWS
7310,THE ENVIRONMENT
7312,PHRASES THAT SELL
7313,"THE ""UNDER"" WORLD"
7338,THE EVOLUTIONARY WAR
7339,WHEN THEY WERE TEENS
7341,GREEK MYTHOLOGY
7342,YOU HAD TO EXPECT OPERA
7343,LONG WORDS
7368,THE WORLD OF ART
7369,THE FAR EAST
7370,THE OLD WEST
7371,NORTH & SOUTH
7372,SIGNS & SIGNALS
7373,MUSICAL THEATRE
7374,"CROSSWORD CLUES ""V"""
7399,ITALIAN HISTORY
7401,NUCLEAR ENERGY
7404,MAXWELL ANDERSON
7429,PRESIDENTS' HOMES
7430,NEW YORK STATE
7431,POP MUSIC
7433,THE MING DYNASTY
7461,EXPLORERS
7463,LITERARY RELATIVES
7465,POPES NAMED GREGORY
7494,TELEVISION
7496,"""C"" IN GEOGRAPHY"
7522,TIME
7524,PACIFIC ISLANDS
7525,BIBLICAL QUOTES
7526,OXFORD UNIVERSITY
7553,CLASSIC SONGS
7555,HANDY TECHNOLOGY
7556,FAST FOOD NATION
7557,3-LETTER ANATOMY
7582,THE TEENS
7583,JOCKS
7584,THE PROM QUEEN
7585,PARTY ANIMALS
7586,THE FOREIGN EXCHANGE STUDENT
7587,THE SCIENCE GEEK
7612,ASTRONAUTS
7616,FAMOUS FAMILIES
7618,FIRSTS
7642,EDUCATION
7643,SAINTS
7646,LASTS
7671,RECENT CINEMA
7673,AT THE MALL
7674,BIBLICAL POLICE BLOTTER
7675,"TIME FOR A ""PI"""
7700,CANADIAN FLAGS
7701,POP SINGERS ON BROADWAY
7702,OLD NEWS
7703,BRAIN TEASE
7704,LINCOLN BLOGS
7705,FIX THE PROVERB
7730,19th CENTURY LITERATURE
7731,READ YOUR BIBLE
7732,TV TEENS
7733,POLITICAL CARICATURES
7734,CAREER DAY
7736,"""KEY"" WORDS"
7761,ROYAL STORY PROBLEMS
7763,NONPOTENT POTABLES
7764,ALSO A DOG BREED
7765,"CALM DOWN, YOU'RE HISTORICAL!"
7791,IN THE NEWS
7792,"FILE UNDER ""A"""
7794,DIRECTIONS
7796,TRAINS
7819,1958
7824,FAMOUS QUOTES
7847,NOVEL CHARACTERS
7852,LAW
7853,DEM BUGS
7878,LITERARY ANIMALS
7883,"PLANES, TRAINS & AUTOMOBILES"
7909,DOWN ON THE FARM
7910,THE SIMPSONS
7911,LET THERE BE LIFE
7912,TEEN CUISINE
7913,STRAIT TALK
7914,GRAMMAR
7940,IT'S JUST A GAME
7942,FASHIONABLE STORES
7943,TEENS IN BOOKS
7944,"STARTS & ENDS WITH ""T"""
7969,BIBLICAL NAMES
7971,LACROSSE
7973,PEOPLE
7975,15-LETTER WORDS
8001,SILENT MOVIE DIRECTORS
8002,ARCHITECTURE
8003,WRITERS
8005,"HISTORIC ""G'' 'S"
8030,POLAND
8031,IT HAPPENED ONE FEBRUARY
8032,FRENCH LESSONS WITH MOM
8033,ROAD RULES
8034,THE REEL WORLD
8035,MAID
8036,PUNK'D
8062,WHAT TO WEAR?
8063,"AH, FLORIDA"
8064,IF SHAKESPEARE WROTE FOR THE WWE
8065,LEFTIES
8066,"""RIGHT""IES"
8091,U.S. POLITICS
8092,PRESIDENTIAL INAUGURATIONS
8095,THE ALPS
8097,MOVIE THEMES
8122,MEDICINE
8123,KOREAN WAR
8124,BALLET
8127,"""ISM""s"
8153,WELCOME TO MY COUNTRY
8155,GO GO GAUGUIN
8156,"FILE UNDER ""M"""
8157,ANIMATED CATS
8158,MAO MAO MAO MAO
8183,SHAKESPEARE'S OPENING LINES
8184,BRIDGE ON THE RIVER...
8185,RUNNING MATES
8187,TONY BENNETT'S SONGBOOK
8194,"HEY, MARIO!"
8211,IN THE NEWS 2000
8212,IT HAPPENED ON HALLOWEEN
8213,GO ASK ALICE
8214,BELLY UP TO THE BAR
8215,POE-POURRI
8216,THE HOLLYWOOD FOREVER CEMETERY
8217,PALINDROMING
8242,ALL SAINTS' DAY BABIES
8243,PROFILES IN CARVAGE II
8244,PENINSULAS
8245,BUBBLES
8246,METHOD OF EXECUTION
8247,LIFE LINES
8272,MEDICAL CONDITIONS
8274,NEWSPAPER COMICS
8275,GUM
8276,THE LAST KING
8277,MAKES SCENTS TO ME!
8278,CLEAN 4-LETTER WORDS
8303,BLACK HISTORY MONTH
8304,AMERICAN IDOL SONGS
8305,WORLD TRAVEL
8306,TEXT MESSAGING
8307,CATCH OF THE DAY
8308,OPPOSITES ATTRACT
8333,THE ELEMENTS
8335,HE'S THE COACH
8336,20th CENTURY NOVELS
8337,FAMOUS NAMES IN FASHION
8339,JEOPARDY! PLACE
8365,ARTSY FILMS
8366,NEWSPAPER CITIES
8368,WINSTON CHURCHILL
8369,"THEIR FINEST ""HOUR"""
8394,MACHINES
8395,ACADEMIC PENTATHLON
8396,MAKEUP TEST
8397,TEEN PEOPLE
8399,HOOSIER DADDY
8400,ADD A LETTER
8426,INTERNATIONAL SPORTS STARS
8427,UNIVERSAL TRUTH
8428,COLLEGE TOWNS
8429,THROUGH THE LOOKING-GLASS
8430,SYNONYMS
8456,GOOD CONDUCTORS
8457,MOVIE MISSING LINKS
8458,IN THE NEWS 2005
8459,EAT YOUR VEGETABLES!
8460,ADVICE
8461,"CLEANING YOUR ""CLOCK"""
8486,GREAT CONDUCTORS
8487,COLE MINING
8488,WHERE AM I?
8489,JAPANESE AMERICANS
8490,"LITERARY CROSSWORD CLUES ""S"""
8491,CLICHES IN OTHER WORDS...
8516,19th CENTURY PRESIDENTS
8517,LAKES & RIVERS
8518,INVENTIONS
8520,FOREIGN CUISINE
8521,ACTORS & ROLES
8544,SEPTEMBER 1984
8545,DEBUTS
8546,"3,000"
8547,ANNIVERSARIES
8548,LOOK TO THE FUTURE
8561,MISSED ON SHOW NO. 1
8571,HOLIDAYS
8572,PENN. NAMES
8573,BROADWAY TRADITIONS
8574,"OH, SHOOT!"
8575,ADVERTISING SLOGANS
8576,AUTUMN LEAVES
8577,FROM D TO SHINING D
8602,ASIAN CAPITALS
8603,TALKING HEADS
8604,LITERARY LITERARY CHARACTERS
8605,INVENTORS
8606,"ANIMALS, VEGETABLES, MINERALS"
8607,FILL IN THE _______
8632,LEGAL TERMS
8633,THE LYNDON JOHNSON YEARS
8634,MEDICAL ABBREV.
8635,RECOGNIZING REPTILES
8636,SONGS BY THE NUMBER
8637,"ON ""Q"""
8638,CAMPBELL SOUP
8663,POETS & POETRY
8664,PARENT COMPANIES
8665,CAPITAL CITY BIRTHPLACES
8666,5 DECADES OF TV
8694,COMING SOON... HISTORY!
8695,2004 OSCAR NOMINATIONS
8696,SECRETARY'S DAY
8697,20th CENTURY SCIENCE TIDBITS
8698,STATES' FORMER GOVERNORS
8699,MODERN QUOTATIONS
8724,UNIVERSITY OF CHICAGO ALUMNI
8725,DEEP VOICES
8727,"""M""MMM GOOD"
8729,AMERICAN HERITAGE DICTIONARY PREFERRED PLURALS
8754,1930s MOVIES
8755,CONTINENTAL CONGRESS PRESIDENTS
8756,SANDWICHES
8757,LITERALLY
8759,MEASURE TWICE
8760,"""CUT"" ONCE"
8785,SAILING
8786,TROPICAL ISLANDS
8787,CHEF SALAD
8788,EGYPTIAN FILM FESTIVAL
8789,FILL IN THE BIBLICAL ____
8790,American Heritage PREFERRED PLURALS
8815,RICH & FAMOUS
8816,AROUND THE WORLD
8817,TV CARTOONS
8819,CRAFTS
8821,6-LETTER WORDS
8847,EGYPTOLOGY
8849,HAIRSTYLES
8851,DRAMA
8877,NAME THAT AUTHOR
8878,HALL OF FAMER BY POSITION
8879,STOCK SYMBOL SHOPPING
8880,WHAT WOULD YOU LIKE TO DRINK?
8881,"PERHAPS SOME ""TEA"""
8882,A CUP OF KOFI
8908,MOVIE TAGLINES
8909,AMERICAN HERSTORY
8910,COUNTRY DISTINCTIONS
8911,GEEK LETTER SOCIETIES
8912,IT'S GREEK TO ME
8937,STATE SYMBOLS
8938,ROCK GROUPS
8939,CHICAGO
8940,THE CARS
8942,THE MAMAS & THE PAPAS
8943,"SIMPLY ""RED"""
8968,EUROPEAN HISTORY
8969,MATHEMATICS
8971,CANADIAN PROVINCES
8972,SHAKESPEAREAN CHARACTERS
8973,ESPERANTO
8998,1990s GEOGRAPHY
9001,KANSAS
9002,THE STONES
9003,GUNS N' ROSES
9004,U2
9029,OPERAS BY CHARACTER
9030,1970s TV
9031,THE HUMAN BODY
9032,EVERYTHING HAS A NAME
9033,THE SECRETARY OF STATE WHO...
9034,DERIVED FROM ETRUSCAN
9059,SHAKESPEAREAN ROYALTY
9061,PHOTOGRAPHERS
9062,NURSERY RHYME WOMEN
9063,HISTORICAL OPERAS
9064,FOOD & DRINK
9065,LATIN
9090,VERMONT
9092,BLACK AMERICA
9093,MOVIES BY THE NUMBERS
9095,JOHN C. FREMONT
9121,1905
9122,ACTUAL MLB ANNOUNCER QUOTES
9123,TRIOS
9124,INTERNATIONAL ROAD VEHICLE STICKERS
9125,CATS
9126,THE L WITH U
9151,PITTSBURGH
9152,DIRECTORS' FIRST FEATURES
9153,YOU GOT MY LITERARY NUMBER
9154,LITTLE GREEN MEN
9155,WE MAKE MONEY THE OLD-FASHIONED WAY
9156,"WE ""EARN"" IT"
9183,RECENT FILMS
9184,WINES & SPIRITS
9185,THE WILD WEST
9187,"""OLD"" NEWS"
9212,U.S. AREAS
9216,LITERARY POTPOURRI
9217,ANCIENT ATHENIANS
9243,LIBROS EN ESPAÑOL
9244,WE'VE GOT DESIGNS ON BROADWAY
9245,"GIVE AN ""NCH"""
9246,THE VILLAGE
9247,SIGNS
9248,THE SIXTH SENSE
9274,SHOW BUSINESS GROUPS
9275,FRUIT
9276,VICE PRESIDENTIAL VICE
9277,BONDS... OTHER BONDS
9278,"""AA"""
9303,AMERICAN WRITERS
9306,HIGHWAYS & BYWAYS
9307,1500
9309,"STARTS WITH ""WH"""
9334,UN SECRETARIES GENERAL
9335,FASHION
9337,LITERARY CHARACTERS
9338,WORLD FACTS
9364,WOMEN PLAYWRIGHTS
9365,APRIL FOOLS' DAY
9366,GOLF
9367,INCREDIBLE EDIBLES
9369,CELEBRITY ASTROLOGY
9395,THE 17th CENTURY
9397,COMPOSERS
9399,COLUMNISTS
9400,-OLOGIES
9427,1970s ALBUM COVERS
9429,SEARCH DOG FOUNDATION
9430,U.S. PLACE NAMES
9431,"IT'S BEEN A ""GAS"""
9456,THE OTTOMAN EMPIRE
9457,POSSESSIVE MOVIES
9458,HIDDEN BOOKS OF THE BIBLE
9459,19th CENTURY QUOTES
9460,MAC
9461,P.C.
9486,WORDPLAY
9488,MOVIE CLASSICS
9489,"""NEW"" ON THE MAP"
9490,POP SINGERS
9491,DOLLS
9492,ALL EARS
9520,BOOKS & AUTHORS
9522,THE THREE R's
9547,WORLD CITIES
9549,CARDS & DICE
9551,LIGHTS
9552,CAMERAS
9558,"""ACTION"""
9575,WOMEN
9576,MYTHS & LEGENDS
9577,SICKNESS & HEALTH
9579,COLORFUL PHRASES
9580,'30s TV
9605,PRESIDENTIAL ELECTIONS
9606,LITERARY TITLE PAIRS
9607,NEW YORK ON FILM
9608,"AR""T"""
